origin,date,deal_id,salesforce_crm_id,currency,deal_name,name_source,business_line,brand,agency_group_name,agency,dsp,seat_id,country_served,country_sold,owner,am_csm,inventory_type,gross_revenue,pub_cost,curator_margin_total,curator_margin_stx,curator_margin_curator,margin,requests,bids,wins,impressions,sf_product_lines,pct_of_qtd
STX,2026-08-27,NEUROX-140826-CqMpce,270466,USD,BidFoundry | RTB House | Seedtag | Display | RON | Western Europe | $2.50 Floor,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,9.71,3.37,1.94,0.0,1.94,4.4,13299675893,397498,78789,3226,1,0.01
STX,2026-08-23,NEUROX-290726-fPNQrA,268546,USD,BidFoundry | SeedTag | RON | Display | US | $1 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,9.66,5.06,1.93,0.0,1.93,2.67,21338189843,1600256,556486,5274,1,0.01
STX,2026-08-25,NEUROX-170826-eIdnye,,EUR,"Seedtag NeuroX | Always-On | Entertainment, Streaming, Gaming, Music - Online Video (copy)",Seedtag,DSP Marketplace,,,,,,,,,,,9.6,5.04,0.0,,,4.56,1988714343,797354,449022,20105,,0.01
BFM,2026-08-21,STNXCTV022,,USD,Seedtag NeuroX | Always-On | Parents & Caregivers - Connected TV,Beachfront,DSP Marketplace,base44.com,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,16,,,,,CTV,9.55,7.84,,,,1.71,67472,67577,68696,860,,0.01
STX,2026-08-22,742050964622,,EUR,Basis Deal - CTV - Warner Bros Channels & Networks,Seedtag,DSP marketplace - Migrated,,,,,,,,,,,9.53,9.34,0.0,,,0.19,28439631,1734,1625,834,,0.01
BFM,2026-08-24,TEGNA6,,USD,Jamloop - AO - News - OTT - TEGNASOURCED 040523,Beachfront,Curation 3rd Party,collegestationhyundai.com,TEGNA,TEGNA,JamLoop,12341,,,,,CTV,9.53,9.53,,,,0.0,6890,9007,9007,1038,,0.01
BFM,2026-08-21,848047441598,,USD,MadHive Deal - CTV - Vizio - No Content Data,Beachfront,DSP Marketplace,nmwic.org,BFM Internal,BFM Internal,MadHive,madhive,,,,,CTV,9.49,8.04,,,,1.45,2016,2016,2017,793,,0.01
STX,2026-08-25,NEUROX-040826-ggZ9IV,268135,USD,"RTB - Display - Positive Sentiment - Happy, Uplifting, Optimistic - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,9.46,3.89,1.89,0.0,1.89,3.67,10267721455,9315851,2235452,46753,1,0.01
STX,2026-08-24,NEUROX-030826-Dtb6Ts,267772,USD,"RTB - Native - Entertainment, TV & Movies, Series & Shows - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,9.45,2.34,1.89,0.0,1.89,5.22,225089113,5886735,879586,58512,1,0.01
STX,2026-08-23,NEUROX-290726-FLbGy1,268547,USD,BidFoundry | SeedTag | RON | Display | US | $1.5 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,9.44,4.5,2.36,0.0,2.36,2.58,21349596498,1358562,458423,4825,1,0.01
STX,2026-08-23,NEUROX-140826-OUXluz,,EUR,"Seedtag NeuroX | Always-On | Sports, Fitness, Fans, Outdoors - Online Video (copy)",Seedtag,DSP Marketplace,,,,,,,,,,,9.43,4.73,0.0,,,4.7,1592338997,955220,483059,11898,,0.01
STX,2026-08-27,NEUROX-040826-ov4hM7,268116,USD,"RTB - Display - Entertainment, TV & Movies, Series & Shows - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,9.42,4.08,1.88,0.0,1.88,3.46,11600009442,8941431,3184751,64913,1,0.01
STX,2026-08-21,NEUROX-300726-4v6MOa,268543,USD,BidFoundry | SeedTag | RON | Display | US | $0.50 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,9.37,4.32,1.87,0.0,1.87,3.18,16979824556,4165723,1222525,8822,1,0.01
STX,2026-08-22,NEUROX-030826-qrY1kk,267770,USD,"RTB - Native - Alcohol, Gambling & Politics Approved / Sensitive Categories - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,9.37,2.65,1.87,0.0,1.87,4.85,438104018,7955525,1623358,34402,1,0.01
STX,2026-08-26,NEUROX-040826-ggZ9IV,268135,USD,"RTB - Display - Positive Sentiment - Happy, Uplifting, Optimistic - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,9.35,3.85,1.87,0.0,1.87,3.63,10314152124,9457019,2453195,47861,1,0.01
BFM,2026-08-25,914358280972,,USD,Jamloop Deal - CTV - Network-Channel-Newsmax,Beachfront,DSP Marketplace,bankofhindman.com,BFM Internal,BFM Internal,JamLoop,12341,,,,,CTV,9.34,8.05,,,,1.29,5397,6461,6506,956,,0.01
BFM,2026-08-26,203052116747,,USD,Stirista Deal - App/Web [Display] (No Games),Beachfront,DSP Marketplace,cricketwireless.com,Beachfront Deal Curation,Beachfront Deal Curation,stirista,502,,,,,Web,9.3,7.32,,,,1.98,16846,16846,16846,4624,,0.01
STX,2026-08-24,NEUROX-040826-ggZ9IV,268135,USD,"RTB - Display - Positive Sentiment - Happy, Uplifting, Optimistic - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,9.28,3.73,1.86,0.0,1.86,3.69,10664806927,9054623,2330436,47124,1,0.01
STX,2026-08-26,NEUROX-180826-ybd62I,270941,USD,"NeuroX | Always-On | Sports News, Scores, Highlights & Sports Fans Video",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,9.28,4.77,0.93,0.0,0.93,3.59,958987184,886397,474770,9657,1,0.01
STX,2026-08-25,NEUROX-180826-U9EyQG,270945,USD,"NeuroX | Always-On | Gambling, Sports Betting & Casino Content Video",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,9.25,4.84,0.93,0.0,0.93,3.49,1219035264,1040565,536190,7790,1,0.01
BFM,2026-08-21,782973249332,,USD,TTD Deal - In Market SUV Subaru - CTV,Beachfront,DSP Marketplace,subaru.com,BFM Internal,BFM Internal,The Trade Desk,3317,,,,,CTV,9.23,6.27,,,,2.96,1189,1189,1431,571,,0.01
BFM,2026-08-23,941795873183,,USD,TTD Deal - Bully Pulpit - Selected CTV,Beachfront,DSP Marketplace,starbucks.com,BFM Internal,BFM Internal,The Trade Desk,1074,,,,,CTV,9.22,7.72,,,,1.5,1392,1392,1402,757,,0.01
BFM,2026-08-21,Datafy6204970307,,USD,Datafy - Holiday Travel Seasonal - Q4,Beachfront,DSP Marketplace,explorebranson.com,Beachfront Deal Curation,Beachfront Deal Curation,Beeswax,fw1g8yhb3s,,,,,CTV,9.17,7.79,,,,1.38,405,405,405,286,,0.01
STX,2026-08-22,Beach170,,EUR,SEEDTAG-NEUROX_RON_20260801_CLIENT_STACKADAPT_LDA-APPROVED_ALL_ALL_BEACHFRONT,Seedtag,DSP marketplace - Migrated,,,,,,,,,,,9.11,8.12,0.0,,,0.99,3335328931,15962,15426,1852,,0.01
STX,2026-08-23,NEUROX-180826-2DuLUa,270967,USD,NeuroX | Always-On | High Engagement Display,Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,9.08,2.8,0.91,0.0,0.91,5.37,11014614466,796633,280814,32186,1,0.01
STX,2026-08-26,NEUROX-290726-QqQmEz,268548,USD,BidFoundry | SeedTag | RON | Display | US | $2 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,9.05,4.99,1.81,0.0,1.81,2.25,18243236008,745617,246680,3431,1,0.01
BFM,2026-08-23,STNXCTV021,,USD,Seedtag NeuroX | Always-On | Relief & Recovery Pursuers - Connected TV,Beachfront,DSP Marketplace,southerncancercenter.com,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,16,,,,,CTV,9.04,7.49,,,,1.55,80635,80967,85586,1235,,0.01
BFM,2026-08-26,TEGNA6,,USD,Jamloop - AO - News - OTT - TEGNASOURCED 040523,Beachfront,Curation 3rd Party,elliottheatingcooling.com,TEGNA,TEGNA,JamLoop,12341,,,,,CTV,9.04,9.04,,,,0.0,5394,19928,19928,1062,,0.01
STX,2026-08-27,NEUROX-180826-w2a8DP,270952,USD,NeuroX | Always-On | High Attention Video,Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,9.03,2.55,0.9,0.0,0.9,5.56,5893950735,643501,156704,37668,1,0.01
STX,2026-08-27,Beach170,,EUR,SEEDTAG-NEUROX_RON_20260801_CLIENT_STACKADAPT_LDA-APPROVED_ALL_ALL_BEACHFRONT,Seedtag,DSP marketplace - Migrated,,,,,,,,,,,9.02,7.89,0.0,,,1.13,2604542805,12725,12192,1762,,0.01
STX,2026-08-23,NEUROX-180826-CZmd1A,270964,USD,NeuroX | Always-On | High CTR & Performance Display,Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,8.97,2.77,0.9,0.0,0.9,5.3,11014614466,786724,280941,30515,1,0.01
STX,2026-08-24,NEUROX-290726-FLbGy1,268547,USD,BidFoundry | SeedTag | RON | Display | US | $1.5 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.89,4.3,2.22,0.0,2.22,2.37,18860305762,1190915,387984,4510,1,0.01
STX,2026-08-22,NEUROX-180826-w2a8DP,270952,USD,NeuroX | Always-On | High Attention Video,Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,8.85,2.44,0.89,0.0,0.89,5.52,7996013114,719267,164145,45379,1,0.0
STX,2026-08-24,NEUROX-290726-fPNQrA,268546,USD,BidFoundry | SeedTag | RON | Display | US | $1 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.78,4.6,1.76,0.0,1.76,2.43,18849861089,1344221,451750,4673,1,0.0
BFM,2026-08-21,Beach222,,USD,Conversant - Seedtag Q1 Tentpole - Spring Break - Contextual CTV,Beachfront,DSP Marketplace,chevron.com,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,1,,,,,CTV,8.76,7.22,,,,1.54,5304,9766,25353,388,,0.0
BFM,2026-08-23,VideoAmp99362,,USD,Beeswax - CTV - VideoAmp - Entertainment,Beachfront,DSP Marketplace,meetboston.com,Beachfront Deal Curation,Beachfront Deal Curation,Beeswax,fwm8c21lbv,,,,,CTV,8.75,6.92,,,,1.83,29826,29842,29900,592,,0.0
BFM,2026-08-24,STNXCTV005,,USD,Seedtag NeuroX | Always-On | New & Expecting Parents - Connected TV,Beachfront,DSP Marketplace,tymlos.com,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,16,,,,,CTV,8.72,6.78,,,,1.94,19709,19771,20107,800,,0.0
STX,2026-08-23,NEUROX-290726-06CGAT,269168,USD,BidFoundry | RTB House | Seedtag | RON | Display | Western Europe | $3.50 Floor,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United Kingdom,United States,Caroline Cheung,,Web,8.69,2.9,1.74,0.0,1.74,4.05,14008136039,294411,55968,2236,1,0.0
STX,2026-08-25,NEUROX-300726-4v6MOa,268543,USD,BidFoundry | SeedTag | RON | Display | US | $0.50 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.68,4.38,1.74,0.0,1.74,2.56,18353900769,4023468,1258112,6974,1,0.0
BFM,2026-08-25,735504792609,,USD,Madhive Deal - CTV - Spanish Channels & Networks,Beachfront,DSP Marketplace,lonestarchevrolet.com,Beachfront Deal Curation,Beachfront Deal Curation,MadHive,madhive,,,,,CTV,8.68,6.89,,,,1.79,1666,1669,1672,964,,0.0
STX,2026-08-27,NEUROX-040826-xvb726,268128,USD,"RTB - Video - Sports Fans - NBA, NFL, MLB, NHL, ATP, PGA & Major Sports Leagues - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,8.63,5.23,1.73,0.0,1.73,1.68,718479783,553199,301596,17178,1,0.0
STX,2026-08-27,NEUROX-270726-VujM7j,268515,USD,BidFoundry | SeedTag | RON | Display | US | $5 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.6,4.49,2.15,0.0,2.15,1.96,17754389463,128134,27853,1569,1,0.0
BFM,2026-08-24,551196808383,,USD,TTD Deal - In Market Subaru - CTV,Beachfront,DSP Marketplace,subaru.com,BFM Internal,BFM Internal,The Trade Desk,3317,,,,,CTV,8.57,6.07,,,,2.5,932,932,1042,523,,0.0
BFM,2026-08-21,914358280972,,USD,Jamloop Deal - CTV - Network-Channel-Newsmax,Beachfront,DSP Marketplace,pennstateconstruction.com,BFM Internal,BFM Internal,JamLoop,12341,,,,,CTV,8.57,7.33,,,,1.24,3289,5626,5707,857,,0.0
STX,2026-08-27,NEUROX-180826-jE2b4Z,270940,USD,"NeuroX | Always-On | Live Sports, In-Game Content, Sports Streaming & Sports Fans Video",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,8.54,2.97,0.85,0.0,0.85,4.72,1379295338,1792008,1101378,16887,1,0.0
STX,2026-08-24,NEUROX-310726-AwsXgr,268541,USD,BidFoundry | SeedTag | RON | Display | Global | $1 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.52,4.38,1.7,0.0,1.7,2.44,18849861089,1336455,449489,4546,1,0.0
STX,2026-08-21,NEUROX-280726-OMGyU0,270053,USD,BidFoundry | RTB House | Seedtag | Display | Western Europe | $7.50 Floor,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United Kingdom,United States,Caroline Cheung,,Web,8.5,2.11,1.7,0.0,1.7,4.69,13387934437,124087,20376,964,1,0.0
BFM,2026-08-22,VideoAmp99362,,USD,Beeswax - CTV - VideoAmp - Entertainment,Beachfront,DSP Marketplace,goya.com,Beachfront Deal Curation,Beachfront Deal Curation,Beeswax,fwm8c21lbv,,,,,CTV,8.49,6.7,,,,1.79,22822,22829,22857,575,,0.0
STX,2026-08-23,NEUROX-270726-VujM7j,268515,USD,BidFoundry | SeedTag | RON | Display | US | $5 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.46,4.24,2.11,0.0,2.11,2.11,21350615749,194959,68194,1573,1,0.0
STX,2026-08-23,NEUROX-030826-qrY1kk,267770,USD,"RTB - Native - Alcohol, Gambling & Politics Approved / Sensitive Categories - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,8.46,2.45,1.69,0.0,1.69,4.32,503517270,8575379,1804838,45376,1,0.0
STX,2026-08-22,NEUROX-180826-U9EyQG,270945,USD,"NeuroX | Always-On | Gambling, Sports Betting & Casino Content Video",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,8.46,4.39,0.85,0.0,0.85,3.22,1247247725,1542527,754661,6930,1,0.0
BFM,2026-08-23,747279147158,,USD,Octillion Deal - CTV - HGTV - Network Adjust,Beachfront,DSP Marketplace,steinhafels.com,BFM Internal,BFM Internal,Octillion Media,octillion,,,,,CTV,8.46,7.95,,,,0.51,1264,1285,1285,414,,0.0
BFM,2026-08-24,Datafy6204970307,,USD,Datafy - Holiday Travel Seasonal - Q4,Beachfront,DSP Marketplace,seattlenorthcountry.com,Beachfront Deal Curation,Beachfront Deal Curation,Beeswax,fw1g8yhb3s,,,,,CTV,8.37,7.08,,,,1.29,436,436,436,276,,0.0
STX,2026-08-27,NEUROX-040826-AJyIIR,268127,USD,"RTB - Video - OTT & Streaming Viewers (OTT, AVOD, FAST, SVOD) - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,8.36,5.1,1.67,0.0,1.67,1.59,718479783,551811,300764,16699,1,0.0
BFM,2026-08-25,747279147158,,USD,Octillion Deal - CTV - HGTV - Network Adjust,Beachfront,DSP Marketplace,steinhafels.com,BFM Internal,BFM Internal,Octillion Media,octillion,,,,,CTV,8.31,7.96,,,,0.35,1560,1565,1565,456,,0.0
BFM,2026-08-22,848047441598,,USD,MadHive Deal - CTV - Vizio - No Content Data,Beachfront,DSP Marketplace,abt.com,BFM Internal,BFM Internal,MadHive,madhive,,,,,CTV,8.31,7.03,,,,1.28,1711,1711,1714,755,,0.0
STX,2026-08-26,Beach170,,EUR,SEEDTAG-NEUROX_RON_20260801_CLIENT_STACKADAPT_LDA-APPROVED_ALL_ALL_BEACHFRONT,Seedtag,DSP marketplace - Migrated,,,,,,,,,,,8.22,7.26,0.0,,,0.96,3071431220,12199,11719,1574,,0.0
BFM,2026-08-22,BFMNET010,,USD,Basis Deal - Network CTV (Warner Bros Discovery),Beachfront,DSP Marketplace,graton.com,Beachfront Deal Migration,Beachfront Deal Migration,Basis Technologies,115423,,,,,CTV,8.21,7.09,,,,1.12,971,972,982,354,,0.0
BFM,2026-08-24,MH38,,USD,MadHive - CTV - Fubo (Price Targeted),Beachfront,DSP Marketplace,victorvillemotors.com,BFM Internal,BFM Internal,MadHive,madhive,,,,,CTV,8.21,6.86,,,,1.35,3816,3886,3946,1001,,0.0
STX,2026-08-25,NEUROX-030826-qrY1kk,267770,USD,"RTB - Native - Alcohol, Gambling & Politics Approved / Sensitive Categories - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,8.2,2.34,1.64,0.0,1.64,4.22,393068241,7652719,1083713,30482,1,0.0
STX,2026-08-22,NEUROX-040826-nmyl1J,268114,USD,"RTB - Display - Alcohol, Gambling & Politics Approved / Sensitive Categories - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,8.2,3.48,1.64,0.0,1.64,3.08,15313870078,13241500,4208608,37753,1,0.0
STX,2026-08-21,NEUROX-180826-ybd62I,270941,USD,"NeuroX | Always-On | Sports News, Scores, Highlights & Sports Fans Video",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,8.18,3.45,0.82,0.0,0.82,3.91,945126840,813463,433141,8006,1,0.0
STX,2026-08-27,NEUROX-300726-4v6MOa,268543,USD,BidFoundry | SeedTag | RON | Display | US | $0.50 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.17,4.15,1.63,0.0,1.63,2.38,17735630682,3687242,1305490,6660,1,0.0
BFM,2026-08-21,154412565624,,USD,TTD Deal - Bully Pulpit CTV (Local News),Beachfront,DSP Marketplace,unitedhealthgroup.com,BFM Internal,BFM Internal,The Trade Desk,1074,,,,,CTV,8.15,7.14,,,,1.01,883,1053,1188,479,,0.0
STX,2026-08-26,NEUROX-290726-fPNQrA,268546,USD,BidFoundry | SeedTag | RON | Display | US | $1 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.13,4.27,1.63,0.0,1.63,2.24,18225106512,1463925,494425,4357,1,0.0
STX,2026-08-26,NEUROX-310726-AwsXgr,268541,USD,BidFoundry | SeedTag | RON | Display | Global | $1 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.12,4.31,1.62,0.0,1.62,2.18,18225106512,1449147,490463,4371,1,0.0
STX,2026-08-27,NEUROX-290726-QqQmEz,268548,USD,BidFoundry | SeedTag | RON | Display | US | $2 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.11,4.35,1.62,0.0,1.62,2.14,17753629715,699734,259855,3079,1,0.0
BFM,2026-08-25,MH38,,USD,MadHive - CTV - Fubo (Price Targeted),Beachfront,DSP Marketplace,gorayeb.com,BFM Internal,BFM Internal,MadHive,madhive,,,,,CTV,8.11,6.86,,,,1.25,4134,4194,4246,1029,,0.0
BFM,2026-08-21,MH37,,USD,MadHive - CTV - Plex (Price Targeted),Beachfront,DSP Marketplace,rlcommunities.com,BFM Internal,BFM Internal,MadHive,madhive,,,,,CTV,8.08,6.94,,,,1.14,13080,13306,13522,850,,0.0
STX,2026-08-26,NEUROX-270726-VujM7j,268515,USD,BidFoundry | SeedTag | RON | Display | US | $5 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,8.06,4.38,2.02,0.0,2.02,1.66,18244026233,110733,21625,1423,1,0.0
BFM,2026-08-23,MH37,,USD,MadHive - CTV - Plex (Price Targeted),Beachfront,DSP Marketplace,anchormech.com,BFM Internal,BFM Internal,MadHive,madhive,,,,,CTV,8.06,6.73,,,,1.33,8393,8726,9021,908,,0.0
STX,2026-08-23,NEUROX-140826-ZGCy9C,270476,USD,BidFoundry | RTB House | Seedtag | Display | Western Europe | $5 Floor,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,8.05,2.57,1.61,0.0,1.61,3.87,14016446374,186099,35015,1460,1,0.0
BFM,2026-08-24,VideoAmp99362,,USD,Beeswax - CTV - VideoAmp - Entertainment,Beachfront,DSP Marketplace,alnylam.com,Beachfront Deal Curation,Beachfront Deal Curation,Beeswax,fwm8c21lbv,,,,,CTV,8.04,6.3,,,,1.74,31768,31771,31789,547,,0.0
STX,2026-08-24,NEUROX-180826-U9EyQG,270945,USD,"NeuroX | Always-On | Gambling, Sports Betting & Casino Content Video",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,8.01,4.04,0.8,0.0,0.8,3.17,1265625611,1196421,634103,7092,1,0.0
STX,2026-08-21,NEUROX-180826-w2a8DP,270952,USD,NeuroX | Always-On | High Attention Video,Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,8.0,2.14,0.8,0.0,0.8,5.05,7753031027,673679,148065,40699,1,0.0
STX,2026-08-23,NEUROX-280726-92fQpU,268518,USD,BidFoundry | SeedTag | RON | Display | US | $2.50 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,7.98,3.99,1.99,0.0,1.99,1.99,21350248040,527103,187331,2822,1,0.0
BFM,2026-08-24,STNXCTV021,,USD,Seedtag NeuroX | Always-On | Relief & Recovery Pursuers - Connected TV,Beachfront,DSP Marketplace,blasiuskia.com,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,16,,,,,CTV,7.97,6.54,,,,1.43,63438,63618,65771,1016,,0.0
STX,2026-08-24,532371564041,,EUR,Basis Deal - Hispanic CTV,Seedtag,DSP marketplace - Migrated,,,,,,,,,,,7.96,6.96,0.0,,,1.0,10798579,2302,2078,880,,0.0
BFM,2026-08-23,BFMGT001,,USD,GroundTruth - Deal - CTV - Apple TV,Beachfront,DSP Marketplace,myjhfamilystores.com,Beachfront Deal Curation,Beachfront Deal Curation,GroundTruth,0,,,,,CTV,7.94,6.36,,,,1.58,5589,6670,6671,1050,,0.0
STX,2026-08-25,NEUROX-290726-QqQmEz,268548,USD,BidFoundry | SeedTag | RON | Display | US | $2 Floor Price,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,United States,United States,Caroline Cheung,,Web,7.92,4.33,1.58,0.0,1.58,2.0,18366816264,672027,172237,2917,1,0.0
STX,2026-08-23,NEUROX-140826-w8Ci1i,270473,USD,BidFoundry | RTB House | Seedtag | Display | Western Europe | $2 Floor,Seedtag,Curation 3rd Party,,BidFoundry - Curator - East US,BidFoundry - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,7.9,2.79,1.98,0.0,1.98,3.13,13940532928,551047,105458,3282,1,0.0
STX,2026-08-23,NEUROX-030826-Dtb6Ts,267772,USD,"RTB - Native - Entertainment, TV & Movies, Series & Shows - Multilocal NU",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,RtbHouse,,,United States,Caroline Cheung,,Web,7.88,1.99,1.58,0.0,1.58,4.31,267308122,6361214,1011113,43959,1,0.0
BFM,2026-08-24,918860075162,,USD,Viant Deal - CTV - Content Object Removed,Beachfront,DSP Marketplace,visitlauderdale.com,Beachfront Deal Migration,Beachfront Deal Migration,Viant,2182,,,,,CTV,7.88,6.82,,,,1.06,2043,2043,2058,918,,0.0
STX,2026-08-26,NEUROX-180826-7k5XMm,270969,USD,"NeuroX | Always-On | Politics, Elections, Current Affairs & News Display",Seedtag,Curation 3rd Party,,Multilocal - Curator - East US,Multilocal - Curator,Internal - Seedtag Marketplace,,,United States,Caroline Cheung,,Web,7.88,3.04,0.79,0.0,0.79,4.03,2114100539,684634,114344,13153,1,0.0
BFM,2026-08-23,MH38,,USD,MadHive - CTV - Fubo (Price Targeted),Beachfront,DSP Marketplace,astroexterminating.com,BFM Internal,BFM Internal,MadHive,madhive,,,,,CTV,7.86,6.97,,,,0.89,3626,3668,3726,1047,,0.0
STX,2026-08-25,NEUROX-190826-56s7B8,271275,BRL,GDB-Internal_DV360_GDBInterno_Generica_FixedPrice_Video_v2_SD,Seedtag,Curation 3rd Party,Various,GDB - Curator - Brazil,GDB - Curator,DV360,,,Brazil,Cristina Rodriguez,Cristina Rodriguez,Web,7.84,2.64,0.0,0.0,0.0,5.2,88960508,101777,65083,13470,1,0.0
